74233,732593043946213377,1
79563,2785337469,1
818622,19325498,1
1737011,787934417964720128,1
1737011,84562735,1
1737011,158056594,1
1737011,60411895,1
1737011,122891257,1
1737011,285428413,1
1833471,808987476,1
2734091,1024902041037090816,2
2734091,766366593077084160,1
2840601,415768977,1
2840601,428640466,1
2840601,30713355,1
4093211,730666856,1
4093211,33276161,1
4093211,109288163,1
5546982,319677725,2
6700072,252997533,1
6700072,17616669,1
6725942,4921841379,1
7011792,271321255,1
7107302,47886347,1
7107302,17158189,1
7316712,863012581270855680,1
7581472,846738062105366529,1
7978912,719566790418907136,1
7978912,808675712391639040,1
7978912,537005413,1
7978912,1578551431,1
7978912,3347064203,1
7978912,3335604496,1
7978912,395209205,1
7978912,1408693885,1
7978912,2730942853,1
8178242,15055924,1
8381292,14185179,1
8457862,14115912,1
8457862,29452472,1
8457862,2445694034,1
8457862,14396546,1
8850572,2985487296,1
8850572,17900130,1
8850572,425734083,1
8850572,17147441,1
8850572,432557320,1
8850572,87818409,1
8850572,30261067,1
8850572,64643056,1
8850572,2890961,1
8850572,34655603,1
8850572,32432308,1
8850572,21887420,1
8850572,34176543,1
8992832,130459172,1
8993432,210056653,1
9378802,816312548672884736,1
9378802,710425811925471232,1
9378802,258213767,1
9378802,295036040,1
9378802,106788885,3
9378802,254873869,1
9378802,20808463,1
9378802,1085757072,1
9378802,236054545,1
9378802,24493884,1
9378802,14346260,1
9378802,201487534,5
9378802,47453985,2
9378802,295069848,1
9378802,97534492,1
9378802,15392413,2
9378802,117856715,1
9378802,277710113,2
9378802,340956453,1
9378802,22689719,1
9378802,2276769324,1
9378802,14710574,1
9378802,115393565,1
9378802,17756081,3
9378802,348620338,1
9378802,16811829,1
9378802,125601462,1
9378802,18725815,4
9378802,5845492,1
9378802,5740092,4
9378802,1652541,1
9378802,39151934,1
9378802,89785537,1
9378802,10257602,1
9378802,92186819,2
9378802,608583,1
9378802,11478602,1
9378802,45560011,1
9378802,415985101,1
9378802,56064847,2
9378802,19486200,1
9378802,3058568675,1
9378802,73426260,6
9378802,105899607,1
9378802,2958294489,1
9378802,48314971,1
9378802,783792992,1
9378802,1014922465,1
9378802,522235380,1
9378802,372346211,1
9378802,17006804,1
9378802,51241574,1
9378802,518687078,1
9378802,16079505,1
9378802,304679484,1
9378802,6754922,2
9378802,53176097,1
9378802,1058530669,1
9378802,450896622,1
9378802,28068719,2
9378802,1344951,1
9378802,45615218,1
9378802,1731425396,1
9378802,63244406,1
9378802,15253239,3
9378802,2329066872,1
9378802,77811412,1
9378802,3978224638,1
9378802,3891645077,1
9429482,345097591,1
9558342,25296448,1
9558342,404850795,1
9558342,213831700,1
9794712,4860635361,1
9794712,334388774,2
9794712,2344530218,1
9794712,884022229,1
9794712,82239511,1
9794712,25584888,1
9794712,1409726425,1
9794712,252751061,1
9926122,715876023049564160,1
9926122,2800762099,1
9970902,18850305,1
