739223,2343994460,1
818622,19325498,1
1341471,900789523709386752,1
1493661,1953859812,1
1599931,888621,1
1737011,459264919,1
1737011,29680023,1
1737011,14148308,1
1737011,1589250782,3
1737011,4324751,1
2734091,16504257,1
2734091,395326674,1
2734091,20463666,1
2840601,945401620568866816,1
2840601,1737011,1
4093211,138203134,1
5546982,854975067507306497,1
5546982,964635660,1
5546982,1127431758,2
5546982,514823647,1
5546982,14538236,1
5546982,110506013,1
5546982,29438175,2
6700072,2749249602,1
6700072,1652541,1
6700072,951062029,1
6700072,252997533,1
6700072,36184220,1
6700072,114508061,1
6890322,67947092,1
7011792,75246510,1
7011792,67866407,1
7011792,18857388,1
7011792,526615437,1
7011792,49370094,1
7011792,222613173,2
7011792,10810102,1
7011792,1035375253,1
7107302,3243124913,1
7107302,240439135,1
7583202,405096709,1
7583202,91777549,1
7780852,17435847,1
7978912,866195191258066944,1
7978912,950995334594990080,1
7978912,1605541218,1
7978912,142564164,1
7978912,537005413,1
7978912,1578551431,1
7978912,2928884839,1
7978912,1037975998699069442,1
7978912,395209205,1
7978912,2631756694,1
7978912,3701125272,1
7978912,2985575001,1
7978912,606081916,1
7978912,277131261,1
8016442,2891627405,1
8381292,14185179,1
8457862,15216320,1
8850572,26578816,1
8850572,205789121,2
8850572,16686144,1
8850572,1774391,1
8850572,1223101,1
8850572,189573424,1
8850572,2148233600,1
8850572,807095,1
8850572,133027929,1
8850572,2928731,1
8850572,3224616765,1
9378802,290530096,1
9378802,10257602,6
9378802,25058787,1
9378802,340956453,1
9378802,24333449,1
9378802,1349401772,1
9378802,27182288,1
9378802,2163076560,1
9378802,15486485,1
9378802,18725815,2
9378802,73426260,1
9378802,3004163369,1
9378802,1856707807,1
9429482,16973333,1
9558342,315185209,1
9794712,1044813571912282113,1
9794712,15692087,2
9794712,2307675307,1
9794712,1344951,2
9794712,193301414,1
9794712,15808647,1
9794712,4711717992,1
9794712,17412554,1
9794712,17471979,1
9794712,14800270,1
9794712,807095,1
9794712,1960370958,1
9794712,35203319,3
9794712,116733437,1
9926122,886625290390126592,1
9926122,1032309975656226816,1
9926122,830253571,1
9926122,1954047936,1
9926122,765050518334865408,1
9926122,3334843313,1
9926122,14109995,1
9926122,367127278,1
9926122,3243124913,1
9926122,418219827,1
9926122,17633614,1
9926122,3898598357,1
9926122,45059032,1
9926122,32338228,1
9926122,934281246435405824,1
9926122,28534645,1
9970902,41603960,2
9970902,926863126317948933,1
10257602,708047131257475072,1
10257602,846479916505944065,1
10257602,847766811311472646,1
10257602,526374412,1
10257602,16948493,1
10257602,233491342,1
10257602,129119762,1
10257602,1897470739,1
10257602,1046678381536964636,1
10257602,3008336542,7
10257602,47453985,2
10257602,410691877,1
10257602,131500587,1
10257602,209176493,1
10257602,6989742,1
10257602,127026909,1
10257602,93069110,1
10257602,80571323,2
10257602,980206908,1
10257602,1643934410,1
10257602,10257602,22
10257602,19658826,1
10257602,19826509,1
10257602,9207632,1
10257602,63082578,1
10257602,73426260,1
10257602,2181913945,1
10257602,732783709,1
10257602,2320715580,1
10257602,2174470418,1
10257602,317936494,1
10257602,16935292,1
10507042,123954416,1
10507042,72118738,1
10507042,11582012,1
10701602,935820976587264000,1
11162232,14470738,1
11562512,22001973,1
11654242,818116648217542656,1
11654242,395605913,1
11654242,1540784461,1
11668492,2986671080,1
11757482,15332841,1
11757482,14538236,1
11771182,272866377,1
11771182,3348821931,1
11771182,630766998,1
12034532,69426451,1
12398022,70340615,1
12398022,807095,1
12398022,2811983695,1
12398022,2596364148,1
12398022,38474934,2
12398022,17057271,1
12398022,3165910877,1
12488882,304699985,1
12488882,492534405,1
12501922,787739343804923904,1
12501922,409655680,1
12501922,14283525,3
12501922,491550694,2
12501922,279100391,1
12501922,856010760,1
12501922,3127085801,1
12501922,299724272,1
12501922,36048614,1
12501922,67947092,1
12501922,157981564,1
12501922,119014566,1
12729462,2380602993,1
12729462,2903496610,1
12729462,1412471107,2
12729462,108078181,1
13045342,115554440,1
13045342,2315512764,1
13045342,141340085,1
13045342,231452375,1
13045342,1581815641,1
13045342,18549724,1
13087952,47453985,1
13087952,378726135,1
13147522,891454879,1
13177172,1598322511,1
13203082,972148515798470656,2
13203082,1009693842659004416,1
13203082,1078728171648888832,1
13203082,436167303,2
13203082,526615437,1
13203082,528498496,1
13203082,19722513,6
13203082,129119762,1
13203082,43681299,1
13203082,44691098,1
13203082,949739355001716736,2
13203082,1370623010,1
13203082,271321255,1
13203082,394921088,2
13203082,3007257304,1
13203082,174205897,1
13203082,383260288,1
13203082,744929667216334848,1
13203082,3321321664,1
13203082,2261662176,2
13203082,934400547397959680,1
13203082,2738138057,1
13203082,1611324066,1
13203082,94853080,1
13203082,828210737856315392,1
13203082,295535968,1
13203082,537005413,1
13203082,2313509265,1
13203082,2789977320,1
13203082,147270506,1
13203082,404850795,1
13203082,439016556,1
13203082,1647853549,1
13203082,2380602993,1
13203082,552293362,1
13203082,2458575606,1
13203082,852575123999780864,2
13203082,2498046205,1
13283962,1034481631116058625,2
13283962,3677665515,2
13283962,362633244,1
13430752,2538322138,1
13681472,992325654409596928,1
13681472,1038746626100285440,1
13681472,849946242138472450,1
13681472,744929667216334848,1
13681472,909739583058870273,1
13681472,18612747,1
13681472,526615437,1
13681472,749934864,1
13681472,294204306,1
13681472,635465752,1
13681472,3373474973,1
13681472,1611324066,1
13681472,886642432204472321,1
13681472,200926502,1
13681472,67866407,1
13681472,446175275,1
13681472,3069724089,1
13681472,585539007,1
13681472,528498496,1
13681472,45044930,1
13681472,2731783496,1
13681472,3121321167,1
13681472,593999061,1
13681472,3007257304,1
13681472,382596188,1
13681472,24750813,1
13681472,823427276356386816,1
13681472,463788774,1
13681472,842180838,1
13681472,80568789,1
13766852,36048614,1
14138516,147096905,1
14160005,443840018,1
14218007,44666078,1
14225471,954459570423959552,1
14225471,99573111,1
14225471,2797699831,1
14225471,2838156431,1
14226226,118359242,1
14234604,899004509443280896,1
14234604,1412471107,1
14234604,1588982948,1
14308176,139574576,1
14308176,271494986,1
14308176,221762327,1
14308176,414038652,1
14308176,308149055,1
14322183,1459404144,1
14322183,3239412381,1
14322183,2207342054,1
14322183,208735535,1
14362294,252751061,1
14385324,17442320,1
14395509,750751206427860992,1
14395509,1025564011671285761,1
14395509,2925485379,1
14395509,624669664,1
14395509,14749383,1
14395509,377757968,1
14395509,200029105,3
14395509,16146515,1
14395509,3898598357,1
14395509,13298072,1
14395509,15267898,1
14395509,644603,1
14395509,304679484,1
14396546,19994279,1
14406208,1023855166750121984,1
14408271,9207632,1
14417223,67947092,1
14432518,763373886809448448,1
14483001,734486071417962496,1
14483001,710373528906952704,1
14483001,885196009596497922,1
14483001,1047140613869703171,1
14483001,780600836,2
14483001,940626459428904960,1
14483001,2286881601,1
14483001,856232238291333120,1
14483001,132716684,1
14483001,2500320130,2
14483001,3005312399,1
14483001,2831861785,1
14483001,395605913,1
14483001,3398856221,1
14483001,140776478,1
14483001,736856380032856064,3
14483001,1298248224,1
14483001,1031914900224991232,1
