74233,23618940,1
1341471,900789523709386752,1
1341471,18469669,1
1493661,20786280,1
1493661,2449601442,1
1599931,63302020,1
1737011,14119552,1
1737011,2977900810,1
1737011,215874636,1
1737011,2845913776,1
1737011,3356531254,1
1737011,243756346,1
2734091,940081861178507264,1
2734091,3358785551,1
3021361,27457788,1
4093211,1005109068590141440,1
4093211,14869615,1
4093211,15900167,1
4172881,4032874817,1
4172881,1579422614,1
4223521,544529369,1
5546982,3379244896,1
5546982,186060772,1
5546982,959592562494406662,1
5546982,87818409,2
5546982,54598058,1
5546982,4774742541,1
5546982,107225267,1
5546982,15164565,1
5546982,2325412154,1
5546982,990765404,1
5546982,36329597,1
5546982,29438175,4
5790132,35357298,1
5842632,229128689,1
5989492,140118545,1
6346142,14834340,1
6346142,17018765,1
6700072,10012122,1
6700072,1652541,2
6725942,369558203,1
6890322,2977900810,1
7011792,729215990769291264,1
7011792,1003317015984078849,1
7011792,2903496610,1
7011792,204832963,2
7011792,3370696715,2
7011792,75246510,1
7011792,3347908275,1
7011792,555483843,1
7011792,1344951,4
7158872,544529369,1
7583202,620136960,1
7912412,252751061,1
7978912,965186224729264128,1
7978912,2283431827,1
7978912,395209205,1
8361772,204832963,1
8361772,89168924,1
8381292,233875457,1
8381292,204832963,1
8457862,5120691,1
8457862,4774742541,1
8850572,22650211,1
8850572,373909732,1
8850572,275686563,1
8850572,14372486,1
8850572,3705681,1
8850572,432557320,1
8850572,16664681,1
8850572,573918122,1
8850572,30261067,1
8850572,60813201,1
8850572,759251,1
8850572,250058740,1
8850572,807095,1
8850572,2706857144,1
8850572,436429668,1
8850572,507811546,1
8992832,130459172,1
9378802,26048553,1
9378802,78787098,1
9378802,15253239,1
9378802,84083187,1
9378802,148653311,1
9429482,143764294,1
9429482,16012783,1
9607332,33933259,1
9734392,783936308481822720,1
9794712,973888390050471936,1
9794712,1074962259359776768,1
9794712,117067079,1
9794712,69688234,1
9794712,2307675307,1
9794712,951062029,1
9794712,1960370958,1
9794712,14174897,1
9794712,366037745,1
9926122,36898952,1
9926122,876148996548505600,1
9926122,2281654969,1
9926122,57724877,1
9926122,29075617,1
9970902,348607269,1
9970902,2895499182,1
10257602,717335588085567488,1
10257602,1059833409743273984,1
10257602,10257602,1
10257602,364488011,1
10257602,608583,1
10507042,1047423944939192321,1
10507042,16956955,1
10507042,3898598357,1
10507042,16012783,1
10701602,71482406,1
10978182,738538436,1
11376452,3816567737,1
11976422,1645310084,1
12398022,16686144,1
12398022,24506246,1
12488882,1412471107,1
13045342,5988062,1
13124122,14819846,1
13203082,3321321664,2
13203082,1550854370,1
13203082,537005413,1
13203082,2738138057,1
13203082,925631714,1
13203082,4107184143,1
13203082,564663482,1
13203082,2685053726,1
13203082,2192574623,1
13530942,19725644,1
13545062,1021569306851729409,1
13681472,950995334594990080,1
13681472,925483962826358784,1
13681472,846425635,1
13681472,709501450687287297,1
